Date,ZoneID,AvgTemperature,Humidity,SpecialEvent,EnergyConsumption
2024-12-24,Zone_1,26.654636306700418,70.39904687396077,0,522.0524544725846
2024-12-25,Zone_1,27.96638458476708,59.11657340990905,0,560.3912155576847
2024-12-26,Zone_1,33.71047686004653,62.99292580406492,0,582.8597977931184
2024-12-27,Zone_1,30.84197596237623,48.08709860712194,0,544.1637128509911
2024-12-28,Zone_1,40.066936237633115,61.36535331082737,0,648.0054248369605
2024-12-29,Zone_1,27.725898420557733,51.97507266788352,0,551.73355919717
2024-12-30,Zone_1,36.00206953972213,53.43105721028604,0,585.8504775863363
2024-12-31,Zone_1,27.8197325617506,62.82543526106793,0,534.051677481277
2024-01-01,Zone_2,34.98023842902908,52.43204911430539,0,559.6542254135335
2024-01-02,Zone_2,27.487687565446915,62.81179562269453,0,527.0126747734771
2024-01-03,Zone_2,32.279438860408035,81.65002344901083,0,650.6479315829082
2024-01-04,Zone_2,38.996357875095,67.45801251060404,0,658.7554714858402
2024-01-05,Zone_2,28.175236352285573,51.607903326609936,1,616.7221723803913
2024-01-06,Zone_2,23.593511632615726,42.62270244948708,0,435.03582769347673
2024-01-07,Zone_2,28.89373188207114,57.23186700111079,1,618.8025254587142
2024-01-08,Zone_2,34.5650011013715,63.041261706698094,0,607.9205018206451
2024-01-09,Zone_2,29.164391431067944,62.825799504882994,0,583.2413592128263
2024-01-10,Zone_2,29.299785740288808,68.88598880330875,0,586.859244198681
2024-01-11,Zone_2,30.905107793518535,47.03168052044153,1,639.4167883883238
2024-01-12,Zone_2,29.57053375141104,68.12689425643995,0,584.3762687999985
2024-01-13,Zone_2,36.19141535716818,60.21271576736061,0,655.9649561010061
2024-01-14,Zone_2,35.37716531552519,41.008236120845325,0,566.602382746265
2024-01-15,Zone_2,33.76670810552266,63.81158384882778,0,585.3092686420208
2024-01-16,Zone_2,32.39044998313728,57.4953196100809,0,573.7217693690505
2024-01-17,Zone_2,28.954883713569874,51.494795457907,0,539.8419172873811
2024-01-18,Zone_2,22.997460198625284,67.1983729087139,0,547.3065061253617
2024-01-19,Zone_2,35.98315743322826,53.90217095680618,0,566.6724700698203
2024-01-20,Zone_2,24.46845909385829,55.458104416884844,1,590.257005094022
2024-01-21,Zone_2,38.63481925616703,56.003638143853976,1,687.1088463409712
2024-01-22,Zone_2,37.28597879978123,76.81092314930487,0,636.8915657012574
2024-01-23,Zone_2,22.371718427149524,72.62584103427182,0,527.8477596899611
2024-01-24,Zone_2,25.821189324895457,82.14251523462275,0,564.9342005218112
2024-01-25,Zone_2,37.71054976283938,80.06092888159122,0,694.4248394911563
2024-01-26,Zone_2,34.782201741738106,53.75210453065947,0,602.3188249144722
2024-01-27,Zone_2,25.909005582888465,59.96625542589048,0,549.522596582196
2024-01-28,Zone_2,26.75367210962038,69.47825802837217,0,566.6265819345859
2024-01-29,Zone_2,24.291554429332475,58.06340540720282,0,493.5940341631906
2024-01-30,Zone_2,29.32378552183984,64.80059580086683,0,536.8822353326087
2024-01-31,Zone_2,24.879065878353977,78.54092566334188,0,549.1221346179595
2024-02-01,Zone_2,31.308314863482394,71.47409330191606,0,587.330227888255
2024-02-02,Zone_2,39.42293152967304,75.43243528272188,0,638.0318328410706
2024-02-03,Zone_2,24.127647366166414,54.72223135754061,0,517.8944214827291
2024-02-04,Zone_2,31.615838570923906,58.52397413701331,0,590.633935784474
2024-02-05,Zone_2,29.02527395785521,56.3116977040746,0,552.8610127221624
2024-02-06,Zone_2,24.15041582144856,31.277377867183507,0,459.87180980516916
2024-02-07,Zone_2,28.107729740767702,31.287173370425386,0,484.21808650600855
2024-02-08,Zone_2,26.988939698191096,64.68774256075024,0,553.1931919561989
2024-02-09,Zone_2,27.13281089228881,63.53482905948667,0,546.5622454853182
2024-02-10,Zone_2,29.499229617600236,57.96326249823034,0,559.0208110256929
2024-02-11,Zone_2,28.894434523557493,51.59718569342871,0,515.8932437807807
2024-02-12,Zone_2,37.46344284479761,57.28876398957431,0,603.7635100932903
2024-02-13,Zone_2,29.929902308712055,61.0164428768951,0,538.8515763936479
2024-02-14,Zone_2,33.684219485462165,57.18672442881787,0,588.788752297459
2024-02-15,Zone_2,30.436655289577047,67.02406569151066,0,579.47637159882
2024-02-16,Zone_2,22.187270715567287,54.70947322653705,0,464.709121831692
2024-02-17,Zone_2,32.835277586940514,46.66842689346345,1,704.3148944556237
2024-02-18,Zone_2,21.924340920472453,71.64739354457171,0,510.154372115276
2024-02-19,Zone_2,27.29082506165679,66.32961751509826,0,541.9943147589453
2024-02-20,Zone_2,24.920890905108017,60.61679849847972,1,614.6898994348926
2024-02-21,Zone_2,30.761577567883123,63.79482057165507,0,609.9123579382455
2024-02-22,Zone_2,24.639304940071966,30.78649516505393,0,449.71982546960595
2024-02-23,Zone_2,40.050046446500005,77.69862420676967,0,655.1101634270674
2024-02-24,Zone_2,30.10396853837704,52.71997058770866,0,533.3268767226728
2024-02-25,Zone_2,29.705590950486375,53.71515136103953,0,557.1245745147597
2024-02-26,Zone_2,27.58628238908984,50.466713917412875,0,492.7011262963412
2024-02-27,Zone_2,30.47496875678152,56.39526595795404,0,566.8185919887594
2024-02-28,Zone_2,34.415548885735795,59.22162802987198,0,574.2987123176408
2024-02-29,Zone_2,29.973013118192327,70.38388755734611,0,590.6603619245648
2024-03-01,Zone_2,30.56635205268882,45.61722021682633,0,543.016673155693
2024-03-02,Zone_2,36.84210977236337,71.88145734706984,0,649.2346653332959
2024-03-03,Zone_2,30.339277552637018,68.52773675122219,0,599.421163196096
2024-03-04,Zone_2,33.281804349142746,68.33807339159364,1,694.3754678353943
2024-03-05,Zone_2,28.326123339467294,55.96351536758003,0,544.4956621784474
2024-03-06,Zone_2,33.80452371578454,58.00471326670591,0,563.1818270386153
2024-03-07,Zone_2,30.12109728336379,74.12220555415429,1,694.5143102720251
2024-03-08,Zone_2,29.774865885855668,71.48733482929438,0,609.8204373697841
2024-03-09,Zone_2,29.064278674977256,69.85729995679863,0,572.8833191442294
2024-03-10,Zone_2,28.665426439928396,77.92922591330873,1,689.6609689078392
2024-03-11,Zone_2,30.97192150788668,56.46833707189312,0,566.1315369838036
2024-03-12,Zone_2,31.520964597767108,78.0787615879919,0,615.3409434732168
2024-03-13,Zone_2,36.58557533669933,58.81931473008921,0,608.4998497626493
2024-03-14,Zone_2,18.799750507402486,55.01637607807554,0,480.2845269936268
2024-03-15,Zone_2,34.20310013252276,65.4673356820138,0,593.2537768962281
2024-03-16,Zone_2,27.946456704487915,53.3728622813707,0,489.72390084385313
2024-03-17,Zone_2,36.085792604127484,75.21316051922452,0,637.0521978435245
2024-03-18,Zone_2,36.12566174083937,60.37950436290446,0,612.4751944956964
2024-03-19,Zone_2,24.10480104420099,71.87679388461564,0,528.5506612325058
2024-03-20,Zone_2,32.62132338821584,54.90804759514536,0,586.3373071123164
2024-03-21,Zone_2,30.63189789773206,79.38928999058285,0,624.4074153769501
2024-03-22,Zone_2,23.416255765889716,67.23610587228875,0,535.1514735044815
2024-03-23,Zone_2,32.04909328464257,57.58742345381457,0,552.241345469467
2024-03-24,Zone_2,30.750680581856923,42.95121445867676,1,586.3680494215479
2024-03-25,Zone_2,19.13665226992982,68.47421677150422,1,586.2909693013495
2024-03-26,Zone_2,25.287173042784673,57.781390962046935,1,626.2938556316601
2024-03-27,Zone_2,32.565528990880416,57.40453322416083,0,593.1065534463842
2024-03-28,Zone_2,27.366222836725047,66.59380586186951,0,544.3878600724998
2024-03-29,Zone_2,31.836436567006704,78.38183676795123,0,573.7511650315337
2024-03-30,Zone_2,28.518662782455593,43.936229943908195,0,531.6064428337332
2024-03-31,Zone_2,34.751537959867875,77.10613372581925,1,746.9106646418114
2024-04-01,Zone_2,26.75334344039803,60.8312246565668,1,626.3471287005023
2024-04-02,Zone_2,30.350260815565907,71.6187830260819,0,592.9902600998524
2024-04-03,Zone_2,35.817543839774935,62.65155527298887,0,624.6820719634082
2024-04-04,Zone_2,30.947908082993717,70.01046092567141,0,551.403538449841
2024-04-05,Zone_2,26.56033066581411,74.7405605248808,0,554.923504879205
2024-04-06,Zone_2,29.31275742686154,69.52874547202939,0,597.9955614093274
2024-04-07,Zone_2,38.7479065263625,49.85581122832001,0,625.352279539167
2024-04-08,Zone_2,28.769687559350256,51.567534046838084,0,541.7772537627162
2024-04-09,Zone_2,30.716695838031153,74.7907897340576,0,607.5380192653553
2024-04-10,Zone_2,26.88675319132774,61.94607455237243,0,530.1944004147313
2024-04-11,Zone_2,18.961245418087156,57.798053729920426,0,425.92897627581823
2024-04-12,Zone_2,22.476398129844988,67.60055963689602,0,510.913603556287
2024-04-13,Zone_2,30.034341274695183,70.8447958307307,0,570.4137199888718
2024-04-14,Zone_2,20.624137651771278,61.150260791474174,1,571.7105897585526
2024-04-15,Zone_2,29.028342272898357,51.137796563905944,0,539.8755598446743
2024-04-16,Zone_2,35.38003569299299,60.21311648671942,0,595.4842814733278
2024-04-17,Zone_2,26.73551613794219,46.222992268831476,0,469.17027280871235
2024-04-18,Zone_2,31.335633255057417,65.08725023229934,0,599.2845202032648
2024-04-19,Zone_2,27.288138392806022,61.44867664657556,0,528.9070031324609
2024-04-20,Zone_2,28.657346760470837,51.08807774584713,0,513.6719716609134
2024-04-21,Zone_2,28.465594256563136,75.21398497831922,0,568.3339750117162
2024-04-22,Zone_2,28.875720090959607,53.4999741917654,1,662.5338119886153
2024-04-23,Zone_2,35.78548192731979,71.76175105239919,0,595.1276869350097
2024-04-24,Zone_2,33.541072116282784,62.332161312635016,0,600.623670807319
2024-04-25,Zone_2,33.18298162910914,60.583510042854776,0,571.7351889840522
2024-04-26,Zone_2,29.833850046777695,57.918831427274604,0,608.0706607015386
2024-04-27,Zone_2,27.57174411954664,40.40609773909256,0,516.0391356491399
2024-04-28,Zone_2,34.84728600263368,64.27194361871685,0,644.126517955343
2024-04-29,Zone_2,26.272632539689425,50.56149294576282,0,489.4123154179825
2024-04-30,Zone_2,36.962326500321645,57.49953485401047,0,574.3115231372997
2024-05-01,Zone_2,26.534065863817904,41.64342367137963,0,518.9842900397333
2024-05-02,Zone_2,35.16273102170829,71.26705136827583,0,618.7708527097138
2024-05-03,Zone_2,23.927703596236693,50.35595745388308,0,483.530410965823
2024-05-04,Zone_2,36.55154373059804,73.95683810789956,0,637.3139076718466
2024-05-05,Zone_2,26.431230718646745,71.10302361982764,0,529.9877692234986
2024-05-06,Zone_2,23.82825564060039,54.075357408471056,1,636.6045169327521
2024-05-07,Zone_2,27.68951990674301,59.540299920828545,0,517.663464805183
2024-05-08,Zone_2,32.7314212400185,60.064222698109376,0,560.0169057557498
2024-05-09,Zone_2,28.190943303837162,41.962185782218214,1,602.352172312868
2024-05-10,Zone_2,33.48477202255368,56.6618051024399,0,550.4084559998428
2024-05-11,Zone_2,22.56861485024853,65.2895793639252,0,470.3488519897303
2024-05-12,Zone_2,38.66257499742546,82.31300146192632,0,669.543482508995
2024-05-13,Zone_2,36.13860438569589,49.36597993429049,0,570.372602272392
2024-05-14,Zone_2,29.159280907076052,55.27909422302873,0,545.0547478900136
2024-05-15,Zone_2,32.469759359968606,69.61421685367543,0,562.4920276490849
2024-05-16,Zone_2,40.370413348749864,50.80615408413577,0,630.4128501982707
2024-05-17,Zone_2,34.497324855741226,79.60691272161047,0,657.7395891526459
2024-05-18,Zone_2,27.673447716099734,58.94051645695864,0,508.7781889103316
2024-05-19,Zone_2,31.204624986447342,62.65886298059333,1,710.3370598580311
2024-05-20,Zone_2,31.54025269752051,56.08351432578209,0,551.1793419379239
2024-05-21,Zone_2,34.36584715346733,58.753822038098704,1,668.9825891268812
2024-05-22,Zone_2,35.63025125386084,59.48606276411514,0,575.0530081183032
2024-05-23,Zone_2,25.786287049925292,66.39787331795537,0,524.5806634760917
2024-05-24,Zone_2,19.32162893010652,91.37748533659993,0,561.2071273138175
2024-05-25,Zone_2,28.315510872082545,64.14698528730887,1,684.6564504781836
2024-05-26,Zone_2,29.01330789846337,58.487267163464885,1,672.3971178988044
2024-05-27,Zone_2,28.977725101573878,58.64745674606308,0,569.188045508383
2024-05-28,Zone_2,33.279503882648804,61.94736194718775,0,629.2720277663988
2024-05-29,Zone_2,28.79292794789897,69.51960363509802,0,591.4057460983336
2024-05-30,Zone_2,25.14171632729357,46.203818352110694,0,475.65436906906183
2024-05-31,Zone_2,26.580202491004513,54.643866615745885,0,539.0616952520414
2024-06-01,Zone_2,33.625478934239986,65.16178287114958,0,607.7549934381807
2024-06-02,Zone_2,27.030799188766807,66.97102855908273,0,573.837527160406
2024-06-03,Zone_2,31.757241037707914,70.70150238316427,0,579.0561064790178
2024-06-04,Zone_2,29.87986070959698,43.59733360774684,0,493.5823848324277
2024-06-05,Zone_2,26.037900395000193,56.9203847036096,0,522.7477883114238
2024-06-06,Zone_2,33.043037211783705,55.36731044339167,0,570.6900423481558
2024-06-07,Zone_2,33.296228342162024,69.37570137626558,0,601.8939420296367
2024-06-08,Zone_2,26.45213853523388,50.019701628202796,0,496.38788473527654
2024-06-09,Zone_2,34.14737420965874,58.06173861227197,0,558.4866100531965
2024-06-10,Zone_2,29.337416602290517,60.78896096598508,0,556.7400292122577
2024-06-11,Zone_2,36.80329297919326,46.91179600880888,0,588.4092215041105
2024-06-12,Zone_2,35.018547619053386,81.87488829374206,0,618.0908678490545
2024-06-13,Zone_2,31.048297076373128,55.08363814367953,0,575.4211053414853
2024-06-14,Zone_2,32.79724537997519,62.36581750876197,0,614.5037736167211
2024-06-15,Zone_2,31.962079835893835,54.910363742925014,0,528.8505428828721
2024-06-16,Zone_2,29.8595806720351,63.35238687069948,0,546.6315764182042
2024-06-17,Zone_2,25.887900338088997,71.21030667324472,0,537.0000154067701
2024-06-18,Zone_2,30.076894906860527,69.55096379441477,0,559.0597022719727
2024-06-19,Zone_2,34.125491323338174,51.328697842890996,0,570.2018182740907
2024-06-20,Zone_2,26.112304800775114,67.28684797216916,0,533.7081944058943
2024-06-21,Zone_2,31.312806645009626,61.93589911367545,0,569.8490339639528
2024-06-22,Zone_2,33.780266610393234,59.34452393218995,0,628.5650168755263
2024-06-23,Zone_2,37.1137406804997,69.26215402241593,0,645.8791071137897
2024-06-24,Zone_2,25.917980069494792,61.9150693879273,0,532.5413919180181
2024-06-25,Zone_2,30.443287954807186,61.973157074055955,0,571.558676657951
2024-06-26,Zone_2,28.576584821637084,55.61890175756405,0,542.6460214835495
2024-06-27,Zone_2,30.002639794282988,66.01206748929116,0,543.2156121006507
2024-06-28,Zone_2,28.95273717175462,45.954357429303585,0,495.2006595310547
2024-06-29,Zone_2,27.733757954884933,74.52467534470745,0,562.9861711320561
2024-06-30,Zone_2,32.41262024414296,56.29409476927548,1,713.9652733342429
2024-07-01,Zone_2,33.35240308620606,49.28142766959844,0,550.5419573156926
2024-07-02,Zone_2,27.910182480806775,72.74591875293515,0,584.9745434333784
2024-07-03,Zone_2,24.05294053566336,76.42672953255963,0,549.1228429132641
2024-07-04,Zone_2,29.258885612041148,51.2151716345193,0,508.25071289694773
2024-07-05,Zone_2,30.204595876978605,49.978125442185274,0,511.08663609553025
2024-07-06,Zone_2,24.330922024565584,57.8196412180178,0,457.5104886273623
2024-07-07,Zone_2,42.063077108064576,67.84604287898024,0,682.9579370261133
2024-07-08,Zone_2,29.79159598805053,80.17907963833238,0,603.0172648124391
2024-07-09,Zone_2,33.57690657720622,67.18185725707934,0,598.2250646380157
2024-07-10,Zone_2,30.961173820976153,69.80853449137476,0,572.461869146726
2024-07-11,Zone_2,23.804464621730496,45.324747342475604,0,500.8585950459552
2024-07-12,Zone_2,23.242771175540142,66.70219897277339,0,532.8858950966586
2024-07-13,Zone_2,21.99548010761742,51.71502975219754,0,464.53121506997485
2024-07-14,Zone_2,26.01498598208909,76.71482891182092,0,559.3983630431763
2024-07-15,Zone_2,30.10443244147981,62.30700905718683,1,661.3349258296527
2024-07-16,Zone_2,26.749916656647734,53.37869154532401,0,508.8005486141227
2024-07-17,Zone_2,36.40821897501884,65.57691060725125,0,628.9337201709172
2024-07-18,Zone_2,28.152072355414315,47.0187311494537,0,550.8161773004522
2024-07-19,Zone_2,25.94571244394831,47.42422141085384,1,597.1545662976806
2024-07-20,Zone_2,20.8214436297949,63.30065000812621,0,505.5713757025277
2024-07-21,Zone_2,25.824285491849885,80.89538721694774,0,569.1422966688735
2024-07-22,Zone_2,32.92286313974784,60.03803076123187,0,550.9325795612148
2024-07-23,Zone_2,29.049804824992528,56.42554577189573,0,589.0025276347321
2024-07-24,Zone_2,20.527634655815177,54.36299824942099,0,471.28640167550793
2024-07-25,Zone_2,22.880214237749275,57.333476707655855,0,506.6659022723417
2024-07-26,Zone_2,31.85547025656961,60.479614459815465,0,582.439868237358
2024-07-27,Zone_2,40.12154811643426,46.368259954071895,0,616.9637931365459
2024-07-28,Zone_2,30.20689526292924,65.48708267985032,1,661.0064065541343
2024-07-29,Zone_2,32.12943603096518,60.19147777415752,0,575.7206474259895
2024-07-30,Zone_2,23.783380357969506,50.385116303444626,0,507.6543219562326
2024-07-31,Zone_2,25.217818115909957,64.72406277880377,0,531.0636393494298
2024-08-01,Zone_2,37.811275659752106,66.18488380456475,0,630.7104224334689
2024-08-02,Zone_2,23.747961330151412,66.04515326355367,0,531.4654335352873
2024-08-03,Zone_2,33.570517498600466,58.46173972801633,0,568.029025910045
2024-08-04,Zone_2,40.49860894583258,57.52974299254004,0,623.8885131013673
2024-08-05,Zone_2,22.168251335179537,46.55885529636813,0,438.3985119378535
2024-08-06,Zone_2,20.66730024319692,70.07513689836922,0,513.6182252870822
2024-08-07,Zone_2,22.101922462970617,73.78709746263351,0,499.4929498646689
2024-08-08,Zone_2,30.071365339182172,50.460605806033556,0,545.7702116895541
2024-08-09,Zone_2,29.05293164509225,44.59752367968923,0,561.2862252171507
2024-08-10,Zone_2,38.08606287484312,61.04355937523213,0,642.3610994970925
2024-08-11,Zone_2,28.54712448451319,74.11050901059224,0,568.4898137450144
2024-08-12,Zone_2,22.744121549742204,59.87911052153945,0,490.6967695271063
2024-08-13,Zone_2,24.868901806274863,56.33768460681738,0,520.5041882681824
2024-08-14,Zone_2,16.97893071686433,61.98948146796494,0,450.2390638305222
2024-08-15,Zone_2,34.78863826831005,70.3704728873993,0,633.86186928334
2024-08-16,Zone_2,21.107062079967417,63.19651825918977,0,509.05426916572435
2024-08-17,Zone_2,17.208158083714487,52.6848659610367,0,422.5710863654234
2024-08-18,Zone_2,33.396866414782515,48.51205964841344,0,559.1644369752369
2024-08-19,Zone_2,35.668117359295245,49.37702844833626,0,560.1333280560913
2024-08-20,Zone_2,27.677978688453063,64.62060893251896,0,579.8596848734213
2024-08-21,Zone_2,21.399487245260907,54.015740646564396,0,483.798909805574
2024-08-22,Zone_2,25.847777967217173,65.22514105265758,0,548.6021103485446
2024-08-23,Zone_2,30.526546604395435,44.11535459582442,0,548.3017790966745
2024-08-24,Zone_2,28.08014364023824,62.502002062516944,0,503.46147862124246
2024-08-25,Zone_2,30.785268027007252,70.8194205974085,0,607.8316347925366
2024-08-26,Zone_2,31.15035379595701,64.97743089091394,0,570.7050209350529
2024-08-27,Zone_2,33.382990083079235,54.640408545907086,0,587.1452223887865
2024-08-28,Zone_2,32.19750615310113,67.78936503512114,0,605.831010106568
2024-08-29,Zone_2,30.439844105264154,36.087255689758514,0,514.1957454575005
2024-08-30,Zone_2,33.47768878782889,68.49102110743144,0,603.5977726896617
2024-08-31,Zone_2,32.273975848211904,67.74131461619365,0,573.645694487981
2024-09-01,Zone_2,32.503328606906045,60.4977368718096,0,617.406566264862
2024-09-02,Zone_2,30.199681986073454,57.62056452652925,0,562.2190663043967
2024-09-03,Zone_2,19.23328540064378,70.97152711753695,0,473.4665109026939
2024-09-04,Zone_2,24.939525571012116,63.76574015139124,0,543.24484170362
2024-09-05,Zone_2,33.417846616002386,46.340442887994655,0,561.4185956808294
2024-09-06,Zone_2,26.801177362779335,49.97528068394105,0,492.3241163117189
2024-09-07,Zone_2,22.388204068910547,71.12688374989925,0,507.6552760938947
2024-09-08,Zone_2,29.2422227249501,52.96345450433489,0,558.5042859074621
2024-09-09,Zone_2,24.417377800256705,72.35811620006939,0,550.8763900720452
2024-09-10,Zone_2,29.232578605220716,73.87257411052596,0,604.5382553940563
2024-09-11,Zone_2,28.20115677105457,46.73952313917962,0,513.2030030109246
2024-09-12,Zone_2,27.359815010735225,54.92924384476494,1,595.3679767371907
2024-09-13,Zone_2,30.163984977057932,52.41504665299931,0,576.4139326155176
2024-09-14,Zone_2,26.933195937408584,53.57242697051442,0,556.6408428487122
2024-09-15,Zone_2,22.517353724549604,53.49976065593102,0,452.18928941435763
2024-09-16,Zone_2,29.359791468626945,69.48446349861536,1,648.1281632719498
2024-09-17,Zone_2,26.391312233313734,61.76820872139398,0,532.9992298038119
2024-09-18,Zone_2,30.928462948705295,61.973272625952106,0,555.1196897031779
2024-09-19,Zone_2,23.502093815362013,68.29732417879174,0,548.4096268253029
2024-09-20,Zone_2,35.068378702719315,44.25020530566976,0,587.5686877893334
2024-09-21,Zone_2,35.08830733421751,62.71495310825648,1,701.8381577872515
2024-09-22,Zone_2,31.38396724662644,76.64317098124636,0,618.8525570933895
2024-09-23,Zone_2,28.85304627965986,59.56523050186138,0,543.4124673092255
2024-09-24,Zone_2,21.882223809884334,58.902304961838574,0,502.812105548865
2024-09-25,Zone_2,32.823029629468,49.80335661307885,1,644.903128843618
2024-09-26,Zone_2,29.2953604286119,63.16540326608632,0,564.4869075023363
2024-09-27,Zone_2,27.81617881380891,43.93422899261321,0,510.7140393779345
2024-09-28,Zone_2,29.566221247255278,75.68239758919651,0,613.7019276003286
2024-09-29,Zone_2,27.485126147243285,62.634872153310596,0,552.3344144684091
2024-09-30,Zone_2,32.83970871537566,53.01395164403946,0,551.3352308941304
2024-10-01,Zone_2,29.664108549753223,52.842400108892484,0,575.2972049940338
2024-10-02,Zone_2,34.98546877747267,64.07876782375321,0,617.0919145944775
2024-10-03,Zone_2,30.379776339580438,67.42682418359722,0,606.2322673434705
2024-10-04,Zone_2,33.406697515928045,61.5433668706441,0,624.5790577850531
2024-10-05,Zone_2,33.416644964055344,57.906861804206386,0,548.7910014046903
2024-10-06,Zone_2,31.424343217452087,68.1034501553631,0,582.2088135444056
2024-10-07,Zone_2,28.845668130776154,74.53260663321035,0,596.4447553225517
2024-10-08,Zone_2,24.913380461012977,43.846335487232736,0,446.2890978062119
2024-10-09,Zone_2,27.2522143204571,68.59587886979801,0,541.4017397804793
2024-10-10,Zone_2,30.02046503837728,67.93169366793097,0,575.6963926379277
2024-10-11,Zone_2,27.53438588800114,74.43632003468814,0,555.1629628276829
2024-10-12,Zone_2,27.538209630032433,65.42704397976723,1,630.3825692040563
2024-10-13,Zone_2,32.85306498609766,69.68184660532862,0,582.0319351246899
2024-10-14,Zone_2,24.41462928769127,60.99605756521441,0,484.1140377223977
2024-10-15,Zone_2,23.244628168959892,46.7754204325643,0,466.14645317485235
2024-10-16,Zone_2,35.0276761298728,48.5446178200108,0,550.0431921845808
2024-10-17,Zone_2,28.85100184712403,51.485935657396865,0,505.76640626941474
2024-10-18,Zone_2,30.07166029922078,64.17673698483786,0,585.8666981172312
2024-10-19,Zone_2,32.100472452259204,66.06850593215671,0,566.8803223729772
2024-10-20,Zone_2,31.795100762779693,50.1219116541198,0,565.3002003265774
2024-10-21,Zone_2,27.91316593197458,57.049100857620935,0,539.6456281075289
2024-10-22,Zone_2,38.72319586629341,57.18980352728414,0,632.6644963098664
2024-10-23,Zone_2,28.914914747878147,56.915172115441806,0,516.7971835302133
2024-10-24,Zone_2,32.99929649917823,58.53913178468321,0,569.2141049018318
2024-10-25,Zone_2,35.106916477146996,80.88442772869925,0,669.4582025334144
2024-10-26,Zone_2,18.346726182265503,70.85926696322798,0,509.5967204112008
2024-10-27,Zone_2,16.82126130491561,60.03375506597161,1,565.6151774476472
2024-10-28,Zone_2,41.0960063598089,62.51836750623619,0,635.4670920565723
2024-10-29,Zone_2,25.52326838818488,55.918991608397796,0,506.5671018752818
2024-10-30,Zone_2,23.577848127962,58.679129944808565,0,509.5161407793541
2024-10-31,Zone_2,28.501616759966065,59.49795382958255,0,546.0948371169582
2024-11-01,Zone_2,26.17504025621936,80.28628924269873,0,589.1424310872475
2024-11-02,Zone_2,31.403182022450682,77.58620484195134,0,613.6267066024545
2024-11-03,Zone_2,31.691733334607953,39.141841410767114,0,528.0801575613899
2024-11-04,Zone_2,23.40376402700616,57.97019362604343,1,601.3680046483158
2024-11-05,Zone_2,35.11692790813701,58.15415336754685,0,583.2798193383576
2024-11-06,Zone_2,29.785883093442127,60.58022734808395,0,553.9334755852875
2024-11-07,Zone_2,34.703480719113415,64.96164905597936,0,608.4365033318484
2024-11-08,Zone_2,26.966498526173517,62.11283692279473,0,534.0620763689827
2024-11-09,Zone_2,36.730891318133125,49.2212818862281,0,578.5153409890629
2024-11-10,Zone_2,26.87827305143388,58.1547464234415,0,566.569455874198
2024-11-11,Zone_2,28.585767269111034,72.89396863430025,0,593.8342049203014
2024-11-12,Zone_2,33.25760995669753,48.62314329575183,0,568.67784597438
2024-11-13,Zone_2,37.565046330019946,73.96596891581264,0,656.7452681738805
2024-11-14,Zone_2,30.419133139646803,74.10459145203504,0,613.0471927001377
2024-11-15,Zone_2,37.63093158680831,52.793603281680504,0,617.2112852940879
2024-11-16,Zone_2,31.48287772570381,64.63184795267584,1,691.9548690884338
2024-11-17,Zone_2,37.20858380475026,67.841275908647,0,639.5630474327502
2024-11-18,Zone_2,24.837380482362303,63.979270499468086,0,506.90097123942536
2024-11-19,Zone_2,34.66616224157817,53.696875207470185,0,564.5619388053268
2024-11-20,Zone_2,28.147459507049856,45.94432980821358,1,589.6208436668379
2024-11-21,Zone_2,30.155224488811783,62.22266132448242,0,556.1003813306421
2024-11-22,Zone_2,32.55396044263797,70.30580585624057,0,619.575405414473
2024-11-23,Zone_2,24.507245795968025,60.983101922381024,0,516.9676101210109
2024-11-24,Zone_2,24.12202697187574,51.049301577233955,0,474.80850221751933
2024-11-25,Zone_2,33.50593163035187,44.740702812274044,0,569.8863546766544
2024-11-26,Zone_2,32.76149968839761,66.25630933646,0,575.6161296455857
2024-11-27,Zone_2,37.17367489832172,55.39923745866501,0,606.8601217521044
2024-11-28,Zone_2,31.748250236498468,44.35197228637945,0,517.9830701218266
2024-11-29,Zone_2,35.82332604250786,66.70740945950203,1,714.1562320210315
2024-11-30,Zone_2,31.675290145420586,63.16155957182778,0,565.5795726943011
2024-12-01,Zone_2,30.626826578825845,71.61398787431406,0,572.017445996491
2024-12-02,Zone_2,24.916584357117515,57.55919526325799,0,538.7470065213438
2024-12-03,Zone_2,27.01215682116517,41.8796109887038,0,512.6671483793497
2024-12-04,Zone_2,33.110349951530246,73.28933319535409,0,632.8896920407
2024-12-05,Zone_2,40.10024553464824,69.66760462608947,0,666.7486413818735
2024-12-06,Zone_2,30.724439165484455,60.23903043284955,0,601.6490098547632
2024-12-07,Zone_2,27.539282424019987,46.45981641501596,0,502.17004855349404
2024-12-08,Zone_2,31.83824646495711,38.99973492348376,0,555.0745944635819
2024-12-09,Zone_2,32.74657822279114,66.91809821833729,0,627.7562780180541
2024-12-10,Zone_2,39.77078716875143,54.942532957380635,0,639.2171967598888
2024-12-11,Zone_2,29.19814499708776,60.01379651007985,0,528.0772939542401
2024-12-12,Zone_2,35.05731517704178,73.41475915530881,0,635.370072827132
2024-12-13,Zone_2,24.890129448046018,47.939997989275305,0,502.4708969509532
2024-12-14,Zone_2,39.935305558497205,54.690291021880356,0,639.3246065917862
2024-12-15,Zone_2,36.654335901835836,68.46518091727337,0,640.1603778191538
2024-12-16,Zone_2,30.21757334321733,65.58139514518507,0,550.8397218899441
